id,year,pstatabb,pname,genid,genstat,genntan
13373,2019,MI,Edison Sault,26,OP,"3,255"
13374,2019,MI,Edison Sault,27,OP,"3,255"
13375,2019,MI,Edison Sault,28,OP,"3,255"
13376,2019,MI,Edison Sault,29,OP,"3,255"
13377,2019,MI,Edison Sault,30,OP,"3,255"
13378,2019,MI,Edison Sault,31,OP,"3,255"
13379,2019,MI,Edison Sault,32,OP,"3,255"
13380,2019,MI,Edison Sault,33,OP,"3,255"
13381,2019,MI,Edison Sault,34,OP,"3,255"
13382,2019,MI,Edison Sault,35,OP,"3,255"
13383,2019,MI,Edison Sault,36,OP,"3,255"
13384,2019,MI,Edison Sault,37,OP,"3,255"
13385,2019,MI,Edison Sault,38,OP,"3,255"
13386,2019,MI,Edison Sault,39,OP,"3,255"
13387,2019,MI,Edison Sault,40,OP,"3,255"
13388,2019,MI,Edison Sault,41,OP,"3,255"
13389,2019,MI,Edison Sault,42,OP,"2,712"
13390,2019,MI,Edison Sault,45,OP,"3,255"
13391,2019,MI,Edison Sault,46,OP,"3,255"
13392,2019,MI,Edison Sault,47,OP,"3,255"
13393,2019,MI,Edison Sault,48,OP,"3,255"
13394,2019,MI,Edison Sault,49,OP,"3,255"
13395,2019,MI,Edison Sault,50,OP,"3,255"
13396,2019,MI,Edison Sault,51,OP,"3,255"
13397,2019,MI,Edison Sault,52,OP,"3,255"
13398,2019,MI,Edison Sault,53,OP,"3,255"
13399,2019,MI,Edison Sault,54,OP,"3,255"
13400,2019,MI,Edison Sault,55,OP,"3,255"
13401,2019,MI,Edison Sault,56,OP,"3,255"
13402,2019,MI,Edison Sault,57,OP,"3,255"
13403,2019,MI,Edison Sault,58,OP,"3,255"
13404,2019,MI,Edison Sault,59,OP,"3,255"
13405,2019,MI,Edison Sault,6,OP,"3,255"
13406,2019,MI,Edison Sault,60,OP,"3,255"
13407,2019,MI,Edison Sault,61,OP,"3,255"
13408,2019,MI,Edison Sault,62,OP,"2,712"
13409,2019,MI,Edison Sault,63,OP,"2,712"
13410,2019,MI,Edison Sault,64,OP,"2,712"
13411,2019,MI,Edison Sault,65,OP,"2,712"
13412,2019,MI,Edison Sault,66,OP,"2,712"
13413,2019,MI,Edison Sault,67,OP,"2,712"
13414,2019,MI,Edison Sault,68,OP,"2,712"
13415,2019,MI,Edison Sault,69,OP,"2,712"
13416,2019,MI,Edison Sault,7,OP,"3,255"
13417,2019,MI,Edison Sault,70,OP,"2,712"
13418,2019,MI,Edison Sault,71,OP,"2,712"
13419,2019,MI,Edison Sault,72,OP,"2,712"
13420,2019,MI,Edison Sault,73,OP,"2,712"
13421,2019,MI,Edison Sault,74,OP,"2,712"
13422,2019,MI,Edison Sault,75,OP,"2,712"
13423,2019,MI,Edison Sault,76,OP,"2,712"
13424,2019,MI,Edison Sault,77,OP,"2,712"
13425,2019,MI,Edison Sault,78,OP,"2,712"
13426,2019,MI,Edison Sault,79,OP,"2,712"
13427,2019,MI,Edison Sault,8,OP,"3,255"
13428,2019,MI,Edison Sault,80,OP,"2,712"
13429,2019,MI,Edison Sault,9,OP,"3,255"
13430,2019,MI,Endicott Station,1,RE,
13431,2019,MI,Endicott Station,2,RE,
13432,2019,MI,Endicott Station,3,RE,
13433,2019,MI,Erickson Station,1,OP,"691,488"
13434,2019,MI,Escanaba Mill,NO.7,OP,"147,789"
13435,2019,MI,Escanaba Mill,NO.8,OP,"152,884"
13436,2019,MI,Escanaba Mill,NO9,OP,"190,500"
13437,2019,MI,F.D. Kuester Generating Station,K1,OP,"65,301"
13438,2019,MI,F.D. Kuester Generating Station,K2,OP,"65,301"
13439,2019,MI,F.D. Kuester Generating Station,K3,OP,"65,301"
13440,2019,MI,F.D. Kuester Generating Station,K4,OP,"65,301"
13441,2019,MI,F.D. Kuester Generating Station,K5,OP,"65,301"
13442,2019,MI,F.D. Kuester Generating Station,K6,OP,"65,301"
13443,2019,MI,F.D. Kuester Generating Station,K7,OP,"65,301"
13444,2019,MI,Fairbanks Wind Park,1,U,
13445,2019,MI,Fermi,2,OP,"9,886,260"
13446,2019,MI,Fermi,3,OP,-28
13447,2019,MI,Fermi,4,OP,-28
13448,2019,MI,Fermi,GT1,OP,-28
13449,2019,MI,Fermi,GT2,OP,-28
13450,2019,MI,Five Channels,1,OP,"14,375"
13451,2019,MI,Five Channels,2,OP,"14,375"
13452,2019,MI,Foote,1,OP,"12,206"
13453,2019,MI,Foote,2,OP,"12,206"
13454,2019,MI,Foote,3,OP,"12,206"
13455,2019,MI,Ford World Headquarters,1,OP,812
13456,2019,MI,Four Mile Hydropower Project,1,OP,"3,795"
13457,2019,MI,Four Mile Hydropower Project,2,OP,"3,795"
13458,2019,MI,Four Mile Hydropower Project,3,OP,"3,795"
13459,2019,MI,Four Mile Hydropower Project,4,OP,"1,265"
13460,2019,MI,Four Mile Hydropower Project,5,CN,
13461,2019,MI,Frank Jenkins,4,SB,0
13462,2019,MI,Frank Jenkins,5,SB,0
13463,2019,MI,Frank Jenkins,6,SB,0
13464,2019,MI,Frank Jenkins,3,RE,
13465,2019,MI,"Fremont Community Digester, LLC",19001,OP,"2,660"
13466,2019,MI,"Fremont Community Digester, LLC",19002,OP,"2,660"
13467,2019,MI,French Landing Dam,FRL1,OP,"10,096"
13468,2019,MI,French Paper Hydro,1,OP,"1,101"
13469,2019,MI,French Paper Hydro,2,OP,"1,468"
13470,2019,MI,French Paper Hydro,3,OP,"1,468"
13471,2019,MI,French Paper Hydro,4,OP,734
13472,2019,MI,Gaylord - Consumers,1,RE,
13473,2019,MI,Gaylord - Consumers,2,RE,
13474,2019,MI,Gaylord - Consumers,3,RE,
13475,2019,MI,Gaylord - Consumers,4,RE,
13476,2019,MI,Gaylord - Consumers,5,RE,
13477,2019,MI,Gaylord - Wolverine,1,OP,"21,975"
13478,2019,MI,Gaylord - Wolverine,2,OP,"21,975"
13479,2019,MI,Gaylord - Wolverine,3,OP,"21,975"
13480,2019,MI,Genesee Power Station LP,GEN1,OP,"86,651"
13481,2019,MI,George Johnson,10,OP,"13,067"
13482,2019,MI,George Johnson,11,SB,0
13483,2019,MI,George Johnson,9,OP,"13,067"
13484,2019,MI,George Johnson,1,RE,
13485,2019,MI,George Johnson,2,RE,
13486,2019,MI,George Johnson,3,RE,
13487,2019,MI,George Johnson,4,RE,
13488,2019,MI,George Johnson,5,RE,
13489,2019,MI,George Johnson,6,RE,
13490,2019,MI,George Johnson,7,RE,
13491,2019,MI,George Johnson,8,RE,
13492,2019,MI,Gichi Noodin Wind Farm,GNWF1,U,
13493,2019,MI,Gladstone,1,OP,-130
13494,2019,MI,Grand Blanc Generating Station,1-Apr,OP,"5,406"
13495,2019,MI,Grand Blanc Generating Station,2-Apr,OP,"5,406"
13496,2019,MI,Grand Blanc Generating Station,3-Apr,OP,"5,406"
13497,2019,MI,Grand Blanc Generating Station,4-Apr,OP,"5,406"
13498,2019,MI,Grand Blanc Generating Station,5-Apr,OP,"5,406"
13499,2019,MI,Grand Blanc Generating Station,7-Apr,OP,"10,813"
13500,2019,MI,Grand Blanc Generating Station,8-Apr,OP,"10,813"
13501,2019,MI,Grand Blanc Generating Station,CIB,OP,"4,055"
13502,2019,MI,Grand Haven Diesel Plant,1,OP,63
13503,2019,MI,Grand Haven Diesel Plant,2,RE,
13504,2019,MI,Grand Haven Diesel Plant,5,RE,
13505,2019,MI,Grand Haven Diesel Plant,6,RE,
13506,2019,MI,Grand Haven Diesel Plant,7,RE,
13507,2019,MI,Grand Rapids,1,OP,"3,502"
13508,2019,MI,Grand Rapids,2,OP,"3,502"
13509,2019,MI,Grand Rapids,3,OP,"4,775"
13510,2019,MI,Grand Rapids,4,OP,"6,048"
13511,2019,MI,Grand Rapids,5,OP,"6,048"
13512,2019,MI,Grand River,1-Feb,OP,"2,946"
13513,2019,MI,Grand River,3-Feb,OP,"2,946"
13514,2019,MI,Grand River,4-Feb,OP,"2,946"
13515,2019,MI,Grand River,5-Feb,OP,"2,946"
13516,2019,MI,Grand River,2-Feb,RE,
13517,2019,MI,Grand Valley Solar Gardens,1,OP,"3,549"
13518,2019,MI,Graphic Packaging,GEN2,OP,"13,638"
13519,2019,MI,Graphic Packaging,GEN1,RE,0
13520,2019,MI,Gratiot County Wind LLC,1,OP,"282,708"
13521,2019,MI,Gratiot Farms Wind Project,CWP,U,
13522,2019,MI,Gratiot Wind Park,1,OP,"252,916"
13523,2019,MI,Grayling Generating Station,GEN1,OP,"171,210"
13524,2019,MI,Greater Detroit Resource Recovery,GEN1,RE,"27,500"
13525,2019,MI,Green Lake Solar,GRN1,OP,"1,288"
13526,2019,MI,Greenwood (MI),1,OP,"860,902"
13527,2019,MI,Greenwood (MI),1-Nov,OP,"28,870"
13528,2019,MI,Greenwood (MI),2-Nov,OP,"28,870"
13529,2019,MI,Greenwood (MI),3-Nov,OP,"28,870"
13530,2019,MI,Greenwood Solar Farm,1,OP,"2,242"
13531,2019,MI,GRS Arbor Hills,1,OP,"22,525"
13532,2019,MI,GRS Arbor Hills,2,OP,"24,188"
13533,2019,MI,GRS Arbor Hills,3,OP,"23,657"
13534,2019,MI,GRS Arbor Hills,4,OP,"30,023"
13535,2019,MI,GRS Arbor Hills,5,OP,"31,650"
13536,2019,MI,GRS C&C,1,OP,"3,148"
13537,2019,MI,GRS C&C,2,OS,"3,148"
13538,2019,MI,GRS C&C,3,OP,"3,148"
13539,2019,MI,GRS C&C,4,OP,"18,048"
13540,2019,MI,GRS Lyon,1,RE,
13541,2019,MI,GRS Lyon,2,RE,
13542,2019,MI,GRS Lyon,3,RE,
13543,2019,MI,GRS Lyon,4,RE,
13544,2019,MI,GRS Lyon,5,RE,
13545,2019,MI,Hancock,1,OP,632
13546,2019,MI,Hancock,3,OP,632
13547,2019,MI,Hancock,5,OP,"1,390"
13548,2019,MI,Hancock,6,OP,"1,390"
13549,2019,MI,Hancock,2,RE,632
13550,2019,MI,Hancock,4,RE,652
13551,2019,MI,Harbor Beach,1,RE,
13552,2019,MI,Harbor Beach,IC1,RE,
13553,2019,MI,Harbor Beach,IC2,RE,
13554,2019,MI,Hardy,1,OP,"43,111"
13555,2019,MI,Hardy,2,OP,"43,111"
13556,2019,MI,Hardy,3,OP,"49,578"
13557,2019,MI,Hart,4,OP,0
13558,2019,MI,Hart,IC1,OP,0
13559,2019,MI,Hart,IC3,OP,0
13560,2019,MI,Hart,2,RE,
13561,2019,MI,Harvest,1,OP,"121,616"
13562,2019,MI,Harvest 2,1,OP,"198,829"
13563,2019,MI,Hemlock Falls,1,OP,"12,445"
13564,2019,MI,Henry Station,GEN3,OP,523
13565,2019,MI,Henry Station,GEN4,OP,523
13566,2019,MI,Heritage Garden Wind Farm I LLC,1,OP,"73,752"
13567,2019,MI,Hillman Power LLC,GEN1,OP,"93,506"
13568,2019,MI,Hillsdale,5,OP,150
13569,2019,MI,Hillsdale,6,OP,160
13570,2019,MI,Hillsdale,10,RE,
13571,2019,MI,Hillsdale,2,RE,
13572,2019,MI,Hillsdale,3,RE,
13573,2019,MI,Hillsdale,4,RE,
13574,2019,MI,Hillsdale,7,RE,
13575,2019,MI,Hillsdale,8,RE,
13576,2019,MI,Hillsdale,9,RE,
13577,2019,MI,Hodenpyl,1,OP,"26,431"
13578,2019,MI,Hodenpyl,2,OP,"26,431"
13579,2019,MI,Hoist,2,OP,"6,794"
13580,2019,MI,Hoist,3,OP,"9,705"
13581,2019,MI,Hoist,1,RE,
13582,2019,MI,Holland Energy Park,10,OP,"324,020"
13583,2019,MI,Holland Energy Park,11,OP,"288,330"
13584,2019,MI,Holland Energy Park,12,OP,"287,507"
13585,2019,MI,Hydro Plant,1,OP,"1,035"
13586,2019,MI,Hydro Plant,2,OP,"1,035"
13587,2019,MI,Hydro Plant,3,OP,"1,812"
13588,2019,MI,Hydro Plant,4,OP,"1,812"
13589,2019,MI,IKEA Canton Rooftop PV System,26A,OP,958
13590,2019,MI,IKEA Canton Rooftop PV System,26B,OP,239
13591,2019,MI,Indeck Niles Energy Center,CT1,U,
13592,2019,MI,Indeck Niles Energy Center,CT2,U,
13593,2019,MI,Indeck Niles Energy Center,ST1,U,
13594,2019,MI,Isabella Wind Park,1,U,
13595,2019,MI,J B Sims,3,OP,"167,249"
13596,2019,MI,J C Weadock,7,RE,
13597,2019,MI,J C Weadock,8,RE,
13598,2019,MI,J C Weadock,A,RE,
13599,2019,MI,J H Campbell,1,OP,"1,453,194"
13600,2019,MI,J H Campbell,2,OP,"1,674,442"
13601,2019,MI,J H Campbell,3,OP,"5,273,925"
13602,2019,MI,J H Campbell,A,RE,
13603,2019,MI,J R Whiting,1,RE,
13604,2019,MI,J R Whiting,2,RE,
13605,2019,MI,J R Whiting,3,RE,
13606,2019,MI,J R Whiting,A,RE,
13607,2019,MI,Jackson Generating Station,7EA,OP,"426,800"
13608,2019,MI,Jackson Generating Station,LM1,OP,"208,477"
13609,2019,MI,Jackson Generating Station,LM2,OP,"216,019"
13610,2019,MI,Jackson Generating Station,LM3,OP,"221,743"
13611,2019,MI,Jackson Generating Station,LM4,OP,"215,455"
13612,2019,MI,Jackson Generating Station,LM5,OP,"208,848"
13613,2019,MI,Jackson Generating Station,LM6,OP,"224,460"
13614,2019,MI,Jackson Generating Station,ST1,OP,"222,102"
13615,2019,MI,Jackson Generating Station,ST2,OP,"232,719"
13616,2019,MI,James De Young,3,RE,
13617,2019,MI,James De Young,4,RE,
13618,2019,MI,James De Young,5,RE,
13619,2019,MI,James R Smith,1,OP,"9,102"
13620,2019,MI,James R Smith,2,OP,"9,102"
13621,2019,MI,John H Warden,1,OP,"122,768"
13622,2019,MI,Kalamazoo River Generating Station,1,OP,"60,651"
13623,2019,MI,Kalkaska CT #1,1,OP,"25,391"
13624,2019,MI,Kent County Waste to Energy Facility,GEN1,OP,"96,048"
13625,2019,MI,Kingsford,1,OP,"8,891"
13626,2019,MI,Kingsford,2,OP,"8,891"
13627,2019,MI,Kingsford,3,OP,"8,891"
13628,2019,MI,Kleber,K1,OP,"2,102"
13629,2019,MI,Kleber,K2,OP,"2,102"
13630,2019,MI,Kleber,T1,OP,"1,051"
13631,2019,MI,Kleber,T2,OP,"1,051"
13632,2019,MI,Lake Winds Energy Park,LWEP,OP,"268,591"
13633,2019,MI,Lansing BWL REO Town Plant,CTG1,OP,"257,825"
13634,2019,MI,Lansing BWL REO Town Plant,CTG2,OP,"228,574"
13635,2019,MI,Lansing BWL REO Town Plant,ST,OP,"55,689"
13636,2019,MI,Lennon Generating,10,OP,"6,127"
13637,2019,MI,Lennon Generating,3,OP,"3,063"
13638,2019,MI,Lennon Generating,4,OP,"3,063"
13639,2019,MI,Lennon Generating,5,OP,"3,063"
13640,2019,MI,Lennon Generating,6,OP,"3,063"
13641,2019,MI,Lennon Generating,7,OP,"6,127"
13642,2019,MI,Lennon Generating,8,OP,"6,127"
13643,2019,MI,Lennon Generating,9,OP,"6,127"
13644,2019,MI,Livingston Generating Station,1,OP,"2,891"
13645,2019,MI,Livingston Generating Station,2,OP,"2,857"
13646,2019,MI,Livingston Generating Station,3,OP,"2,857"
13647,2019,MI,Livingston Generating Station,4,OP,"2,857"
13648,2019,MI,Lorin Industries,1,OP,"2,021"
13649,2019,MI,Lorin Industries,2,OP,"2,021"
13650,2019,MI,Lorin Industries,3,OP,"2,021"
13651,2019,MI,Lorin Industries,4,OP,"2,021"
13652,2019,MI,Loud,1,OP,"10,572"
13653,2019,MI,Loud,2,OP,"10,572"
13654,2019,MI,Lowell,5,RE,
13655,2019,MI,Lowell,6,RE,
13656,2019,MI,Lowell,7,RE,
13657,2019,MI,Ludington,1,OP,"-116,081"
13658,2019,MI,Ludington,2,OP,"-116,081"
13659,2019,MI,Ludington,3,OA,"-116,081"
13660,2019,MI,Ludington,4,OP,"-116,081"
13661,2019,MI,Ludington,5,OP,"-116,081"
13662,2019,MI,Ludington,6,OP,"-116,081"
13663,2019,MI,M72 West Solar,M72W,OP,53
13664,2019,MI,Main Street (MI),1,OP,3
13665,2019,MI,Main Street (MI),2,OP,3
13666,2019,MI,Main Street (MI),3,OP,4
13667,2019,MI,Main Street (MI),4,OP,4
13668,2019,MI,Main Street (MI),5,OP,4
13669,2019,MI,Main Street (MI),6,OP,2
13670,2019,MI,Manistique,1,OP,355
13671,2019,MI,Manistique,2,OP,497
13672,2019,MI,Marquette Energy Center,MEC1,OP,"47,958"
13673,2019,MI,Marquette Energy Center,MEC2,OP,"47,958"
13674,2019,MI,Marquette Energy Center,MEC3,OP,"47,958"
13675,2019,MI,Marshall (MI),1,OP,93
13676,2019,MI,Marshall (MI),3,OS,46
13677,2019,MI,Marshall (MI),IC2,OS,4
13678,2019,MI,Marshall (MI),IC3,OP,7
13679,2019,MI,Marshall (MI),IC4,OS,3
13680,2019,MI,Marshall (MI),IC5,OP,6
13681,2019,MI,Marshall (MI),IC6,OP,19
13682,2019,MI,Marysville,6,RE,
13683,2019,MI,Marysville,7,RE,
13684,2019,MI,Marysville,8,RE,
13685,2019,MI,McClure Dam,1,OP,"22,416"
13686,2019,MI,McClure Dam,2,OP,"22,416"
13687,2019,MI,McKinley Wind Park,1,OP,"51,462"
13688,2019,MI,MEC North,MECN,T,
13689,2019,MI,MEC South,MECS,L,
13690,2019,MI,Menominee Mill Marinette,4,OP,"2,672"
13691,2019,MI,Menominee Mill Marinette,5,OP,"2,672"
13692,2019,MI,Menominee Mill Marinette,8,OP,"3,340"
13693,2019,MI,Menominee Mill Marinette,9,OP,"3,340"
13694,2019,MI,Michigamme Falls,1,OP,"14,225"
13695,2019,MI,Michigamme Falls,2,OP,"14,225"
13696,2019,MI,Michigan Power LP,G001,OP,"332,790"
13697,2019,MI,Michigan Power LP,G101,OP,"687,646"
13698,2019,MI,Michigan Wind 1,1,OP,"163,112"
13699,2019,MI,Michigan Wind 2,1,OP,"337,551"
13700,2019,MI,Midland Cogeneration Venture,1G12,SB,0
13701,2019,MI,Midland Cogeneration Venture,BP15,OP,"35,597"
13702,2019,MI,Midland Cogeneration Venture,GT10,OP,"642,275"
13703,2019,MI,Midland Cogeneration Venture,GT11,OP,"514,116"
13704,2019,MI,Midland Cogeneration Venture,GT12,OP,"646,671"
13705,2019,MI,Midland Cogeneration Venture,GT13,OP,"599,023"
13706,2019,MI,Midland Cogeneration Venture,GT14,OP,"586,823"
13707,2019,MI,Midland Cogeneration Venture,GT3,OP,"522,612"
13708,2019,MI,Midland Cogeneration Venture,GT4,OP,"730,934"
13709,2019,MI,Midland Cogeneration Venture,GT5,OP,"596,181"
13710,2019,MI,Midland Cogeneration Venture,GT6,OP,"613,129"
13711,2019,MI,Midland Cogeneration Venture,GT7,OP,"567,246"
13712,2019,MI,Midland Cogeneration Venture,GT8,OP,"576,200"
13713,2019,MI,Midland Cogeneration Venture,GT9,OP,"505,969"
13714,2019,MI,Midland Cogeneration Venture,ST1,OP,"1,457,694"
13715,2019,MI,Midland Cogeneration Venture,ST2,SB,"258,554"
13716,2019,MI,Minden Wind Park,1,OP,"111,471"
13717,2019,MI,Mio,1,OP,"9,235"
13718,2019,MI,Mio,2,OP,"9,235"
13719,2019,MI,Modular Power LLC,1,RE,
13720,2019,MI,Modular Power LLC,2,RE,
13721,2019,MI,Modular Power LLC,3,RE,
13722,2019,MI,Modular Power LLC,4,RE,
13723,2019,MI,Modular Power LLC,5,RE,
13724,2019,MI,Modular Power LLC,6,RE,
13725,2019,MI,Modular Power LLC,7,RE,
13726,2019,MI,Modular Power LLC,8,RE,
13727,2019,MI,Modular Power LLC,9,RE,
13728,2019,MI,Monroe (MI),1,OP,"4,348,989"
13729,2019,MI,Monroe (MI),2,OP,"4,045,189"
13730,2019,MI,Monroe (MI),3,OP,"3,020,007"
13731,2019,MI,Monroe (MI),4,OP,"3,907,692"
13732,2019,MI,Monroe (MI),IC1,OP,-19
13733,2019,MI,Monroe (MI),IC2,OP,-19
13734,2019,MI,Monroe (MI),IC3,OP,-19
13735,2019,MI,Monroe (MI),IC4,OP,-19
13736,2019,MI,Monroe (MI),IC5,OP,-19
13737,2019,MI,Mottville,1,OP,"2,093"
13738,2019,MI,Mottville,2,OP,"2,093"
13739,2019,MI,Mottville,3,OP,"2,093"
13740,2019,MI,Mottville,4,OP,"2,093"
13741,2019,MI,MSC Croswell,1,OP,21
13742,2019,MI,MSC Sebewaing,1,OP,676
13743,2019,MI,MSC Sebewaing,2,OS,0
13744,2019,MI,Municipal Power Plant,1,SB,68
13745,2019,MI,Municipal Power Plant,2,SB,68
13746,2019,MI,Neenah Paper Munising Mill,M387,SB,564
13747,2019,MI,New Covert Generating Facility,1,OP,"1,591,778"
13748,2019,MI,New Covert Generating Facility,1A,OP,"873,223"
13749,2019,MI,New Covert Generating Facility,2,OP,"1,773,726"
13750,2019,MI,New Covert Generating Facility,2A,OP,"945,978"
13751,2019,MI,New Covert Generating Facility,3,OP,"1,441,132"
13752,2019,MI,New Covert Generating Facility,3A,OP,"779,933"
13753,2019,MI,Newberry,1,OP,6
13754,2019,MI,Newberry,2,OP,1
13755,2019,MI,Newberry,4,OP,4
13756,2019,MI,Ninth Street Hydropower Project,1,OP,"2,581"
13757,2019,MI,Ninth Street Hydropower Project,2,OP,"2,581"
13758,2019,MI,Ninth Street Hydropower Project,3,OP,"2,581"
13759,2019,MI,Ninth Street Hydropower Project,4,CN,
13760,2019,MI,Northeast (MI),1,OP,134
13761,2019,MI,Northeast (MI),2,OP,134
13762,2019,MI,Northeast (MI),3,OP,134
13763,2019,MI,Northeast (MI),4,OP,134
13764,2019,MI,Northeast (MI),5,OP,197
13765,2019,MI,Northeast (MI),6,OP,178
13766,2019,MI,Northeast (MI),7,OP,178
13767,2019,MI,Norway (MI),1,OP,"12,839"
13768,2019,MI,Norway (MI),2,OP,"5,706"
13769,2019,MI,Norway (MI),3,OP,"5,706"
13770,2019,MI,Norway (MI),4,OP,"5,706"
13771,2019,MI,Norway Point Hydropower Project,1,OP,"14,239"
13772,2019,MI,Norway Point Hydropower Project,2,OP,"6,102"
13773,2019,MI,Oliver,1,OP,-82
13774,2019,MI,Oliver,2,OP,-82
13775,2019,MI,Oliver,3,OP,-82
13776,2019,MI,Oliver,4,OP,-82
13777,2019,MI,Oliver,5,OP,-82
13778,2019,MI,O'Shea Solar Farm,1,OP,"2,842"
13779,2019,MI,Otsego Mill Power Plant,NRTH,OP,"69,882"
13780,2019,MI,Otsego Mill Power Plant,SOTH,OP,"69,882"
13781,2019,MI,Palisades,1,OP,"6,865,167"
13782,2019,MI,Par Sterile Products,38-1,OP,0
13783,2019,MI,Parkview Battery,PKVWB,OP,-24
13784,2019,MI,"PCA, Filer City Mill",TG2,OP,"27,838"
13785,2019,MI,"PCA, Filer City Mill",TG3,OP,"47,859"
13786,2019,MI,Peavy Falls,1,OP,"33,385"
13787,2019,MI,Peavy Falls,2,OP,"33,385"
13788,2019,MI,Pegasus Wind,PWEC,OP,
13789,2019,MI,Pegasus Wind,PWEC2,L,
13790,2019,MI,Peoples Generating Station,GEN1,OP,"26,165"
13791,2019,MI,Pheasant Run Wind LLC,1,OP,"254,832"
13792,2019,MI,Pinconning White Feather,1,OP,"11,430"
13793,2019,MI,Pinconning White Feather,2,OP,"11,430"
13794,2019,MI,Pine River Wind Park,1,OP,"256,835"
13795,2019,MI,Pine Street,7,TS,84
13796,2019,MI,Pine Street,8,TS,63
13797,2019,MI,Pine Street,1,RE,
13798,2019,MI,Pine Street,2,RE,
13799,2019,MI,Pine Street,3,RE,
13800,2019,MI,Pine Street,4,RE,
13801,2019,MI,Pine Street,5,RE,
13802,2019,MI,Pine Street,6,RE,
13803,2019,MI,Pine Tree Acres,GEN1,OP,"6,536"
13804,2019,MI,Pine Tree Acres,GEN2,OP,"6,536"
13805,2019,MI,Pine Tree Acres,GEN3,OP,"6,536"
13806,2019,MI,Pine Tree Acres,GEN4,OP,"6,536"
13807,2019,MI,Pine Tree Acres,GEN5,OP,"6,536"
13808,2019,MI,Pine Tree Acres,GEN6,OP,"6,536"
13809,2019,MI,Pine Tree Acres,GEN7,OP,"6,536"
13810,2019,MI,Pine Tree Acres,GEN8,OP,"13,071"
13811,2019,MI,Pine Tree Acres,GEN9,OP,"13,071"
13812,2019,MI,Pine Tree Acres WM LFGTE,GEN1,OP,"8,722"
13813,2019,MI,Pine Tree Acres WM LFGTE,GEN2,OP,"8,722"
13814,2019,MI,Pine Tree Acres WM LFGTE,GEN3,OP,"8,722"
13815,2019,MI,Pine Tree Acres WM LFGTE,GEN4,OP,"8,722"
13816,2019,MI,Pine Tree Acres WM LFGTE,GEN5,OP,"8,722"
13817,2019,MI,Pine Tree Acres WM LFGTE,GEN6,OP,"8,722"
13818,2019,MI,Pine Tree Acres WM LFGTE,GEN7,OP,"8,722"
13819,2019,MI,Pine Tree Acres WM LFGTE,GEN8,OP,"8,722"
13820,2019,MI,Placid 12,1,OP,-18
13821,2019,MI,Placid 12,2,OP,-18
13822,2019,MI,Placid 12,3,OP,-18
13823,2019,MI,Placid 12,4,OP,-18
13824,2019,MI,Placid 12,5,OP,-18
13825,2019,MI,Plant Four,CT1,SB,-25
13826,2019,MI,"POET Biorefining Caro, LLC",1,OP,"17,681"
13827,2019,MI,Polaris Wind Park,1,V,
13828,2019,MI,Portage,1,OP,-61
13829,2019,MI,Presque Isle,1,RE,
13830,2019,MI,Presque Isle,2,RE,
13831,2019,MI,Presque Isle,3,RE,
13832,2019,MI,Presque Isle,4,RE,
13833,2019,MI,Presque Isle,5,RE,0
13834,2019,MI,Presque Isle,6,RE,0
13835,2019,MI,Presque Isle,7,RE,"94,022"
13836,2019,MI,Presque Isle,8,RE,"81,291"
13837,2019,MI,Presque Isle,9,RE,"63,557"
13838,2019,MI,Prickett,1,OP,"4,233"
13839,2019,MI,Prickett,2,OP,"4,233"
13840,2019,MI,Putnam (MI),1,OP,12
13841,2019,MI,Putnam (MI),2,OP,12
13842,2019,MI,Putnam (MI),3,OP,12
13843,2019,MI,Putnam (MI),4,OP,12
13844,2019,MI,Putnam (MI),5,OP,12
13845,2019,MI,Renaissance Power Plant,CT1,OP,"185,730"
13846,2019,MI,Renaissance Power Plant,CT2,OP,"185,730"
13847,2019,MI,Renaissance Power Plant,CT3,OP,"185,730"
13848,2019,MI,Renaissance Power Plant,CT4,OP,"185,730"
13849,2019,MI,Riley Generating Station,1,OP,355
13850,2019,MI,Riley Generating Station,2,OP,355
13851,2019,MI,Riley Generating Station,3,OP,355
13852,2019,MI,Riley Generating Station,4,OP,355
13853,2019,MI,Riley Generating Station,5,OP,355
13854,2019,MI,River Rouge,3,OP,"624,364"
13855,2019,MI,River Rouge,IC1,OP,-40
13856,2019,MI,River Rouge,IC2,OP,-40
13857,2019,MI,River Rouge,IC3,OP,-40
13858,2019,MI,River Rouge,IC4,OP,-40
13859,2019,MI,River Rouge,1,RE,0
13860,2019,MI,River Rouge,2,RE,
13861,2019,MI,Riverview Energy Systems,GEN1,OP,"21,187"
13862,2019,MI,Riverview Energy Systems,GEN2,OP,"21,187"
13863,2019,MI,Rogers,1,OP,"4,311"
13864,2019,MI,Rogers,2,OP,"4,311"
13865,2019,MI,Rogers,3,OP,"4,311"
13866,2019,MI,Rogers,4,OP,"4,311"
13867,2019,MI,Saint Marys Falls,1,OP,"38,316"
13868,2019,MI,Saint Marys Falls,10,OP,"16,068"
13869,2019,MI,Saint Marys Falls,2,OP,"38,316"
13870,2019,MI,Saint Marys Falls,3,OP,"38,316"
13871,2019,MI,Saint Marys Falls,3A,OP,"15,450"
13872,2019,MI,Sanford Dam,1,OP,"4,484"
13873,2019,MI,Sanford Dam,2,OP,"4,484"
13874,2019,MI,Sanford Dam,3,OP,"4,484"
13875,2019,MI,Scottville,4,RE,
13876,2019,MI,Scottville,5,RE,
